,Ia_table,cc_table,r_Ia,r_Ia_err_n,r_Ia_err_p,r_cc,r_cc_err_n,r_cc_err_p,chisq,dof,Total_cont_N,Ia_cont_N,cc_cont_N,Total_cont_O,Ia_cont_O,cc_cont_O,Total_cont_Ne,Ia_cont_Ne,cc_cont_Ne,Total_cont_Mg,Ia_cont_Mg,cc_cont_Mg,Total_cont_Si,Ia_cont_Si,cc_cont_Si,Total_cont_S,Ia_cont_S,cc_cont_S,Total_cont_Ar,Ia_cont_Ar,cc_cont_Ar,Total_cont_Ca,Ia_cont_Ca,cc_cont_Ca,Total_cont_Fe,Ia_cont_Fe,cc_cont_Fe,Total_cont_Ni,Ia_cont_Ni,cc_cont_Ni
40,Seitenzahl_2013_N100L.txt,Nomoto_2013_0.004.txt,0.55384486759158,0.020127821002792534,-0.020127819242793277,0.44615513240842,-0.020127819242793277,0.020127821002792534,127.54142602466534,8.0,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598,0.10161046503337598
41,Seitenzahl_2013_N200.txt,Nomoto_2013_0.004.txt,0.5958009892479817,0.019872025310597174,-0.01987202441718905,0.40419901075201825,-0.01987202441718905,0.019872025310597174,126.39306180519534,8.0,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033,0.1754724136608033
42,Seitenzahl_2013_N100H.txt,Nomoto_2013_0.004.txt,0.7103127458425743,0.01333688685441281,-0.013336886854332652,0.2896872541574257,-0.013336886854332652,0.01333688685441281,66.72519053350821,8.0,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439,0.08470956655092439
43,Seitenzahl_2013_N100-Z0.5.txt,Nomoto_2013_0.004.txt,0.7187992314042483,0.012919191657330686,-0.012919191657316365,0.2812007685957517,-0.012919191657316365,0.012919191657330686,66.32958787430651,8.0,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214,0.05437170752402214
44,Seitenzahl_2013_N40.txt,Nomoto_2013_0.004.txt,0.7352925922613103,0.012245947246651179,-0.012245947263751944,0.2647074077386897,-0.012245947263751944,0.012245947246651179,63.9859220440957,8.0,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522,0.0503285154072522
45,Seitenzahl_2013_N100-Z0.01.txt,Nomoto_2013_0.004.txt,0.7366649058667831,0.012196270811698828,-0.012196270845008184,0.2633350941332169,-0.012196270845008184,0.012196270811698828,68.3041076376549,8.0,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995,0.03856917285433995
46,Seitenzahl_2013_N300C.txt,Nomoto_2013_0.004.txt,0.7001063251194819,0.013919121144998825,-0.01391912214052704,0.2998936748805181,-0.01391912214052704,0.013919121144998825,69.55174743346576,8.0,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948,0.12664706540062948
47,Seitenzahl_2013_N150.txt,Nomoto_2013_0.004.txt,0.7313193633891131,0.01300330592327481,-0.013003305923350195,0.2686806366108869,-0.013003305923350195,0.01300330592327481,55.53692125071199,8.0,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036,0.22145652635606036
48,Fink_2013_N100Hdef.txt,Nomoto_2013_0.004.txt,0.5524644742059128,0.017732662013943523,-0.017732662438130875,0.4475355257940872,-0.017732662438130875,0.017732662013943523,69.53848686363725,8.0,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398,0.07552160759455398
49,Fink_2013_N10def.txt,Nomoto_2013_0.004.txt,0.5630455883168172,0.017451307557438067,-0.017451307557453166,0.43695441168318283,-0.017451307557453166,0.017451307557438067,69.8391121095639,8.0,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705,0.048348233660668705
50,Seitenzahl_2013_N1600.txt,Nomoto_2013_0.004.txt,0.583725101239147,0.0170214457717911,-0.01702144612883516,0.416274898760853,-0.01702144612883516,0.0170214457717911,68.71243282593076,8.0,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889,0.04463321943212889
51,Fink_2013_N200def.txt,Nomoto_2013_0.004.txt,0.5859726023615976,0.017030614820622958,-0.017030615559753604,0.41402739763840235,-0.017030615559753604,0.017030614820622958,73.03312819455532,8.0,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699,0.03410707715863699
52,Fink_2013_N1600def.txt,Nomoto_2013_0.004.txt,0.5398961750533513,0.018153467810279156,-0.01815346781034144,0.4601038249466487,-0.01815346781034144,0.018153467810279156,70.95058200601278,8.0,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395,0.11328622660442395
53,Seitenzahl_2013_N100-Z0.1.txt,Nomoto_2013_0.004.txt,0.5776488191113481,0.017777156519647175,-0.01777715652997025,0.42235118088865187,-0.01777715652997025,0.017777156519647175,60.051134682844214,8.0,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912,0.19851708802329912
54,Fink_2013_N300Cdef.txt,Nomoto_2013_0.004.txt,0.47545124658599136,0.018060499304451527,0.019212725908884343,0.5245487534140086,0.019212725908884343,0.018060499304451527,90.1541094036694,8.0,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897,0.07439297450593897
55,Seitenzahl_2013_N20.txt,Nomoto_2013_0.004.txt,0.4898214079887444,0.018137153664937455,0.019289475566478975,0.5101785920112556,0.019289475566478975,0.018137153664937455,97.00284326252958,8.0,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086,0.046992710146861086
56,Seitenzahl_2013_N5.txt,Nomoto_2013_0.004.txt,0.5113622213392293,0.017941396441504553,-0.01794139645426357,0.48863777866077074,-0.01794139645426357,0.017941396441504553,96.60140346706228,8.0,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666,0.043304027121907666
57,Seitenzahl_2013_N1.txt,Nomoto_2013_0.004.txt,0.5224817276003121,0.018541381528773715,-0.01854138232292013,0.4775182723996879,-0.01854138232292013,0.018541381528773715,115.4505265689215,8.0,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572,0.03202964069391572
58,Fink_2013_N100Ldef.txt,Nomoto_2013_0.004.txt,0.4579379181698218,0.018000303141033458,0.019154347088017665,0.5420620818301782,0.019154347088017665,0.018000303141033458,82.38786953001785,8.0,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014,0.1135558249130014
59,Seitenzahl_2013_N3.txt,Nomoto_2013_0.004.txt,0.4969526903148382,0.018129873970595678,0.019137307878325627,0.5030473096851618,0.019137307878325627,0.018129873970595678,73.12931638329671,8.0,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182,0.198426278743182
60,Fink_2013_N150def.txt,Nomoto_2013_0.004.txt,0.4993281434948681,0.01856582983581112,0.019716220878410184,0.5006718565051319,0.019716220878410184,0.01856582983581112,94.81675450179733,8.0,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691,0.0726151262634691
61,Fink_2013_N20def.txt,Nomoto_2013_0.004.txt,0.5135566241804806,0.01858872309965115,-0.01858872309968923,0.48644337581951935,-0.01858872309968923,0.01858872309965115,101.01972123853163,8.0,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753,0.04588107674801753
62,Fink_2013_N100def.txt,Nomoto_2013_0.001.txt,0.5363685637525795,0.018399541199768055,-0.018399541199766056,0.46363143624742054,-0.018399541199766056,0.018399541199768055,102.85813006724143,8.0,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808,0.04206379723472808
63,Fink_2013_N3def.txt,Nomoto_2013_0.001.txt,0.546603156957132,0.018926242263666904,-0.01892624226857964,0.453396843042868,-0.01892624226857964,0.018926242263666904,119.26152678218506,8.0,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217,0.031198844337706217
64,Fink_2013_N1def.txt,Nomoto_2013_0.001.txt,0.4819431773916373,0.01857267139986768,0.01973066029595505,0.5180568226083627,0.01973066029595505,0.01857267139986768,87.85744139551308,8.0,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866,0.11081232206665866
65,Seitenzahl_2013_N10.txt,Nomoto_2013_0.001.txt,0.5228821150185804,0.01867684754481269,-0.018676848672161128,0.4771178849814196,-0.018676848672161128,0.01867684754481269,82.61191669805133,8.0,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957,0.1924715543420957
66,Fink_2013_N1600Cdef.txt,Nomoto_2013_0.001.txt,0.3514877880245896,0.01443715730093359,0.015460984474563122,0.6485122119754104,0.015460984474563122,0.01443715730093359,53.81975647874994,8.0,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647,0.08467975845029647
67,Seitenzahl_2013_N100.txt,Nomoto_2013_0.001.txt,0.3615449418709115,0.014452421203380639,0.015468561993195296,0.6384550581290884,0.015468561993195296,0.014452421203380639,54.860292363842966,8.0,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408,0.05424497642469408
68,Seitenzahl_2013_N1600C.txt,Nomoto_2013_0.001.txt,0.3805067290733898,0.014512849781359582,0.015498628539489023,0.6194932709266102,0.015498628539489023,0.014512849781359582,51.41013831880016,8.0,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199,0.05029374253662199
69,Fink_2013_N5def.txt,Nomoto_2013_0.001.txt,0.3840206937529755,0.014656433167770766,0.015666784183739346,0.6159793062470245,0.015666784183739346,0.014656433167770766,60.49905167189681,8.0,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679,0.0382708340193679
70,Fink_2013_N40def.txt,Nomoto_2013_0.001.txt,0.3397074325973119,0.014483176391111519,0.015523067998665208,0.660292567402688,0.015523067998665208,0.014483176391111519,54.694926020715904,8.0,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178,0.1269290822566178
71,Seitenzahl_2013_N100L.txt,Nomoto_2013_0.001.txt,0.3751143720900883,0.015120690263378755,0.016092923319752706,0.6248856279099118,0.016092923319752706,0.015120690263378755,40.97776398619186,8.0,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692,0.22180285715736692
72,Seitenzahl_2013_N200.txt,Nomoto_2013_0.001.txt,0.404315807630697,0.01618834709798883,0.017297640678034965,0.595684192369303,0.017297640678034965,0.01618834709798883,57.22685572194321,8.0,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537,0.07988892607852537
73,Seitenzahl_2013_N100H.txt,Nomoto_2013_0.001.txt,0.416015001331957,0.01622001693995495,0.017323594730699388,0.583984998668043,0.017323594730699388,0.01622001693995495,60.552445070552274,8.0,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795,0.050930734963053795
74,Seitenzahl_2013_N100-Z0.5.txt,Nomoto_2013_0.001.txt,0.43633170080050104,0.01618652148598615,0.017247235641916714,0.563668299199499,0.017247235641916714,0.01618652148598615,58.528813864716085,8.0,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616,0.047107754494352616
75,Seitenzahl_2013_N40.txt,Nomoto_2013_0.001.txt,0.4425077917145355,0.016498210189831164,0.01760207135453795,0.5574922082854645,0.01760207135453795,0.016498210189831164,71.61532225952183,8.0,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387,0.03549666075175387
